,_Collision Id,Borough Name,_Casualty Count,_Casualty Severity,Collision Location,Latitude,Longitude
7995,1240512346,Hackney,1.0,Slight,"On Ponsford Street, Near The Junction With Homerton High Street.",51.547918169475984,-0.04772951691536231
7996,1240512347,Barking & Dagenham,1.0,Slight,"On High Road, Romford, Near The Junction With Mill Lane.",51.571841243803576,0.13636614964583366
7997,1240512348,Wandsworth,1.0,Slight,"On Trinity Road, Near The Junction With Glenburnie Road.",51.437126887408276,-0.16161979789006975
7998,1240512349,Hounslow,1.0,Slight,"On Great West Road, 500 Metres West Of The Junction With Capital Interchange Way.",51.49246545189953,-0.2886678600628571
7999,1240512350,Enfield,1.0,Slight,"On Moffat Road, Near The Junction With Bowes Road.",51.61236115634741,-0.11836769632584491
8000,1240512351,Southwark,5.0,Slight,"On Blackfriars Road , Near The Junction With Valentine Place .",51.50178404796523,-0.10461276114343013
8001,1240512353,Lambeth,1.0,Slight,"On Streatham High Road, Near The Junction With Station Approach.",51.42600590853752,-0.13109623144403498
8002,1240512354,Enfield,1.0,Slight,"On Great Cambridge Road, Near The Junction With Linden Avenue .",51.66262676474082,-0.05805748320807752
8003,1240512356,Greenwich,1.0,Slight,"On Southwood Road Se9, Near The Junction With Sidcup Road Se9 .",51.434774296816975,0.06346423039100636
8004,1240512357,Hillingdon,1.0,Slight,"On Windsor Street, Near The Junction With High Street.",51.54578573699983,-0.47967645622353944
8005,1240512358,Brent,1.0,Slight,"On Kenton Road, Near The Junction With Woodgrange Avenue.",51.58604349169877,-0.30817765437090744
8006,1240512359,Greenwich,1.0,Serious,"On Beresford Street, Near The Junction With Beresford Street Market Square",51.491538455567024,0.06899410870970595
8007,1240512360,Westminster,1.0,Slight,"On Piccadily, Near The Junction With Half Moon Street.",51.50586562407567,-0.14447363494047852
8008,1240512361,Hillingdon,1.0,Slight,"On Uxbridge Road, Hillingdon, Near The Junction With Long Lane.",51.532982151564646,-0.45294002644935066
8009,1240512362,Southwark,2.0,Serious,"On New Kent Road, 10 Metres East Of The Junction With Falmouth Road, Southwark.",51.49424584765969,-0.09502846459309272
8010,1240512363,Haringey,1.0,Slight,"On Park Road, Near The Junction With Wolseley Road.",51.58155453267438,-0.12632334229220973
8011,1240512364,Waltham Forest,2.0,Slight,"On Wood Street, Near The Junction With No Second Road .",51.590987563140615,-0.00466621665933657
8012,1240512365,Bromley,2.0,Slight,"On Crofton Lane, 100 Metres Junction With Crofton Road.",51.37425226825858,0.0756706059179827
8013,1240512366,Camden,1.0,Slight,"On York Way, 5 Metres North Of The Junction With Market Road.",51.545027891833584,-0.1263675976949735
8014,1240512367,Croydon,1.0,Slight,"On Gladstone Road, Near The Junction With Milton Road .",51.384068537905826,-0.09176036695682128
8015,1240512369,Croydon,1.0,Serious,"On Northwood Road, Near The Junction With County Road.",51.407360760383504,-0.10512647086244625
8016,1240512371,Hammersmith & Fulham,1.0,Slight,"On Scrubs Lane, 30 Metres South Of The Junction With Harrow Road.",51.5314581729025,-0.2371770763581343
8017,1240512373,Southwark,1.0,Serious,"On Cooper'S Road, Near The Junction With Rolls Road.",51.48861259992074,-0.07168332757441324
8018,1240512374,Bromley,1.0,Slight,"On Sevennoaks Way, Near The Junction With Midfield Way.",51.40908491280329,0.11273689978170387
8019,1240512376,Hounslow,1.0,Slight,"On Bath Road, Near The Junction With The Avenue, Cranford .",51.479595558633044,-0.4105793504580232
8020,1240512378,Haringey,1.0,Slight,"On High Road, 52 Metres North Of The Junction With Crowland Road N15.",51.580254462665074,-0.07269931472775595
8021,1240512390,Southwark,1.0,Slight,"On Camberwell Church Street, Near The Junction With Wren Road.",51.474091877249215,-0.09216745872098032
8022,1240512391,Ealing,1.0,Serious,"On Ruislip Road, Near The Junction With Allenby Road.",51.53189718110114,-0.3662701393543226
8023,1240512392,Haringey,1.0,Serious,"On High Road, Near The Junction With White Heart Lane .",51.60059676930022,-0.11150421131030697
8024,1240512395,Redbridge,1.0,Slight,"On Woodlands Avenue, 112 Metres West Of The Junction With Park Road, E11.",51.5651944185922,0.03111309717580191
8025,1240512408,Harrow,1.0,Slight,"On Chandos Crescent, Near The Junction With Buckingham Road.",51.608759651026425,-0.28168431500666313
8026,1240512413,Camden,1.0,Slight,"On Russell Square (Stop E), Near The Junction With Bedford Way.",51.522375211277264,-0.1268939132631812
8027,1240512415,Enfield,1.0,Slight,"On Eastfield Road, Near The Junction With Hertford Road.",51.66691503810176,-0.0422851894552042
8028,1240512420,Bexley,1.0,Slight,"On Bladindon Drive, Near The Junction With The Avenue.",51.44418501927067,0.12414240088739135
8029,1240512421,Lambeth,1.0,Serious,"On Kennington Road, Near The Junction With Chester Way.",51.49095348773944,-0.11108331269504222
8030,1240512426,Hounslow,1.0,Slight,"On Kew Bridge Road, Near The Junction With Kew Road.",51.48886096094881,-0.2875352635875355
8031,1240512441,Ealing,1.0,Slight,"On Bordars Road, Near The Junction With Cuckoo Avenue.",51.5227048414447,-0.3360400454230172
8032,1240512442,Redbridge,1.0,Slight,"On Ilford Lane, 30 Metres North Of The Junction With Ilford Lane .",51.54806850012005,0.07602919801080867
8033,1240512444,Sutton,1.0,Slight,"On Abbotts Road, Near The Junction With A217.",51.37022802311342,-0.2102317660605061
8034,1240512450,Barnet,1.0,Slight,"On East End Road N2, Near The Junction With Market Place.",51.58978124388302,-0.16608876871079295
8035,1240512452,Bexley,2.0,Slight,"On Sidcup By-Pass Road, Near The Junction With Sevenoaks Way.",51.41258070040413,0.11337264095760496
8036,1240512468,Newham,1.0,Serious,"On Albatross Close (Stop Bn), 21 Metres North Of The Junction With Unknown.",51.51795465011199,0.06005813521045215
8037,1240512469,Newham,1.0,Slight,"On Katherine Road, Near The Junction With St Stephens Road.",51.53912824322692,0.04075327729935451
8038,1240512472,Lambeth,1.0,Slight,"On Clapham Common North Side, Near The Junction With Victoria Rise.",51.46130691005735,-0.14727476677855147
8039,1240512480,Tower Hamlets,1.0,Slight,"On Bromley High Street, Near The Junction With Edgar Road .",51.528035351064425,-0.015032027880271356
8040,1240512481,Sutton,1.0,Slight,"On Mill Green Road, 41 Metres South Of The Junction With Goat Road.",51.38658318414231,-0.16186398320380205
8041,1240512482,Waltham Forest,1.0,Slight,"On Hanbury Drive, 20 Metres South Of The Junction With Greenman Roundabout.",51.571234047841024,0.01566728305648093
